id,osmid,name,alt_name,light_pol,lat,lng
5898,179349865,Unknown,45 Balvina Drive East,21.38999939,43.72971329,-81.70879716
5899,179353063,Unknown,6918 Devon Drive,29.7431684,43.07288556,-79.13265158
5900,179356076,Kalar Sports Park,Kalar Sports Park,17.77328422,43.07614246,-79.13890988
5901,179378233,Rotary Park,Rotary Park,21.78051185,43.91092205,-78.69008537
5902,179379930,Unknown,8744 McGarry Drive,15.89807551,43.07136098,-79.14371009
5903,179379931,Unknown,6907 Parkside Road,13.58270643,43.07371971,-79.14172276
5904,179379932,Unknown,8645 Westport Drive,13.10000038,43.07604933,-79.14211063
5905,179380653,Unknown,3832 Northwood Drive,27.22999954,43.11698119,-79.12890622
5906,179380911,Unknown,7804 Alpine Drive,21.43000031,43.10883781,-79.12882758
5907,179380912,Unknown,4553 Baldwin Avenue,20.89366861,43.10659943,-79.12849747
5908,179381729,Unknown,35859 Waugh Street,1.642311631,42.73960844,-81.34310312
5909,179431422,Unknown,Sister Catherine Donnelly Catholic School,22.95000076,44.41753499,-79.70432569
5910,179465944,Hanmer Park,Hanmer Park,33.45000076,44.4111888,-79.71703444
5911,179483193,Unknown,46 Fairlawn Court,18.62999916,43.22173354,-79.99278794
5912,179488566,Jubilee Park,Jubilee Park,20.62999916,45.03685427,-79.31652626
5913,179527412,Unknown,8 Reynolds Crescent,23.45999908,44.17836085,-77.387228
5914,179543465,Unknown,49 Chippawa Street,12.32830984,43.00109632,-79.24459576
5915,179543974,Merritt Island,Merritt Island,16.33295419,42.99733077,-79.24500786
5916,179549021,Orchard View Park,Orchard View Park,38.56000137,43.90526218,-79.24642201
5917,179552690,Unknown,192 Edward Street West,7.760000229,43.91350687,-78.59570809
5918,179553588,Fred Armstrong Parkette,Fred Armstrong Parkette,30.94000053,43.78666697,-79.590526
5919,179554523,Unknown,Gordon B. Attersley Public School,17.99045641,43.92723188,-78.84922816
5920,179645100,Unknown,642 Carlton Street,16.81173253,43.188191,-79.2017793
5921,179703423,Wembley Drive Park,Wembley Drive Park,28.11000061,43.1427795,-79.20312485
5922,179703583,Unknown,35 Greenwood Avenue,22.28000069,43.15670232,-79.2065309
5923,179703584,Unknown,23 Bloomfield Avenue,19.80999947,43.1557987,-79.206482
5924,179735364,Unknown,2929 Eglinton Avenue West,49.33000183,43.55044234,-79.71522257
5925,179786176,Unknown,275 Owen Street,15.24981715,42.82921561,-80.29849112
5926,179864444,Unknown,Davis Street,7.392154134,42.85401849,-80.30535077
5927,179887702,Canadian Tire Park,Canadian Tire Park,61.09999847,43.7691759,-79.37481815
5928,179890782,Unknown,Kent Creek,11.51471713,42.83980498,-80.32039577
5929,179890783,Unknown,154 Hunt Street North,12.05176027,42.84749915,-80.32164917
5930,179893622,Unknown,127 Colonial Crescent,16.32439503,43.19173314,-79.54323496
5931,179898797,Power Glen Park,Power Glen Park,20.77730683,43.12957958,-79.2646314
5932,179898960,Unknown,113 Westland Street,22.38891322,43.13453425,-79.26733598
5933,179905423,Unknown,Jordan Arena,4.523849601,43.15366208,-79.36212688
5934,179906273,Unknown,3479 Concession 2 Road,1.710000038,44.07652201,-81.74984057
5935,179907812,Unknown,1076 Hepburn Road,31.40441904,43.51069548,-79.83930465
5936,180071332,Unknown,349 Elizabeth Street,4.679999828,42.67443343,-81.21698481
5937,180071339,Unknown,Kettle Creek Public School,2.671057686,42.67382467,-81.22305371
5938,180075031,Unknown,74 Water Street,3.430000067,45.5581279,-82.0128296
5939,180141221,Unknown,6462 O'Neil Street,37.02000046,43.12172411,-79.10400335
5940,180145930,Avida Pond,Avida Pond,48.06485937,43.89406188,-79.25766008
5941,180179070,Unknown,299 Pine Grove Road,2.009740136,42.70596127,-81.19826977
5942,180182075,Unknown,Sparta Line,1.059211602,42.70311394,-81.07311782
5943,180189111,Unknown,150 Queen Street South,23.2240692,43.11473103,-79.2046462
5944,180336730,Unknown,87 Mary Street,15.10000038,42.55323916,-81.97855864
5945,180336763,Ferguson Park,Ferguson Park,8.089868337,42.55558592,-81.97132015
5946,180337376,Unknown,Douro Street,38.10203438,43.36516108,-80.95198996
5947,180341530,Unknown,Tecumseh Monument,0.578719247,42.56527694,-81.93027078
5948,180344044,Duncan Ferguson Park,Duncan Ferguson Park,18.30709883,43.38466203,-80.29235997
5949,180351537,Unknown,Menzies Court,7.726549713,43.5331708,-80.0440105
5950,180351732,Unknown,1780 15 Side Road,2.228198683,43.50195577,-80.06051847
5951,180426131,Unknown,68 Rushmore Crescent,28.20999908,43.73235871,-79.7873075
5952,180494208,Unknown,14823 School House Line,1.621947961,42.56693532,-81.87322101
5953,180720964,Unknown,148 Oceanpearl Crescent,47.68474801,43.87542894,-78.90232151
5954,180728154,Unknown,149 Becker Street,37.70477662,43.45536318,-80.46887053
5955,180757044,Unknown,178 Dunbar Street,14.85000038,43.6114896,-80.12882004
5956,180878141,Unknown,1947 Webster Boulevard,22.68000031,44.30432177,-79.56248089
5957,180896812,Unknown,300 Elm Street West,3.603478572,42.62717945,-81.87758126
5958,180963108,Arnold Park,Arnold Park,33.07331644,43.46774946,-80.48554852
5959,180995035,Unknown,46 Ann Street,30.29282136,43.12723718,-79.20932162
5960,180995036,Unknown,26 Albert Street East,32.81999969,43.12461421,-79.19631655
5961,180995402,Unknown,30 Allanburg Road,31.92786563,43.13132037,-79.21336806
5962,181008900,Southern Linear Park,Southern Linear Park,92.5675173,43.63947667,-79.39073523
5963,181014456,Cambria Park,Cambria Park,7.91192254,43.19401939,-79.28397257
5964,181018917,Shetland Conservation Area,Shetland Conservation Area,0.402205396,42.71073726,-81.97412162
5965,181019430,Shetland Conservation Area,Shetland Conservation Area,0.530282238,42.70880248,-81.97485585
5966,181021140,Princess Street Parkette,Princess Street Parkette,96.35793809,43.64814203,-79.36603774
5967,181022718,Lind Sommerville Park,Lind Sommerville Park,36.79087226,43.11119472,-79.10261636
5968,181022719,Glengate Neighbourhood Park,Glengate Neighbourhood Park,30.42000008,43.11317104,-79.10851233
5969,181022737,Unknown,4271 Mitchell Avenue,40.07848863,43.11128037,-79.11586304
5970,181022987,Unknown,6738 Cherryhill Drive,39.83801506,43.10645721,-79.10816097
5971,181024393,Unknown,5151 Drummond Road,28.22999954,43.09907215,-79.09900526
5972,181024506,Unknown,7831 Preakness Street,19.73999977,43.10131261,-79.12856958
5973,181027630,Unknown,6495 Carolyn Avenue,37.45000076,43.10042003,-79.1045472
5974,181032654,Valleyview Park,Valleyview Park,33.96536783,43.13668189,-79.20744202
5975,181032655,Trapper Leo Park,Trapper Leo Park,27.89422909,43.13874698,-79.2049106
5976,181035133,Oakview Park,Oakview Park,28.97547439,43.51685308,-79.83079787
5977,181127026,Unknown,2445 Whistling Springs Crescent,40.32397707,43.44474035,-79.76358386
5978,181181095,Unknown,1889 Concession Drive,7.21999979,42.68241883,-81.78782281
5979,181181096,Unknown,21944 Hagerty Road,3.563732111,42.65626523,-81.75574597
5980,181181130,Unknown,15 Broadway Street,5.769904009,42.68305691,-81.80094839
5981,181181292,Unknown,366 Oak Street East,6.774363376,42.63436994,-81.86496353
5982,181211698,Centennial Sports Park,Centennial Sports Park,19.2459616,43.22057885,-79.11753348
5983,181325884,Unknown,Autumn Hill Pond,29.94633529,43.8385127,-79.45833821
5984,181327569,Unknown,36 Kaye Avenue,8.610855099,43.10414824,-79.21407899
5985,181334815,Unknown,31 Woodville Avenue,46.34999847,43.69122362,-79.35372641
5986,181355140,Unknown,140 Simpson Street,10.81999969,42.74142015,-81.7076367
5987,181481749,Maurice J. Breen Park,Maurice J. Breen Park,32.24014987,43.58990092,-79.54721398
5988,181481750,Etobicoke Valley Park,Etobicoke Valley Park,29.43333371,43.5981399,-79.55315333
5989,181541107,Unknown,Queen Street,12.05929343,42.66354082,-81.50652807
5990,181652792,Unknown,91 Erbsville Court,24.39999962,43.45397634,-80.57207738
5991,181742525,Fairhill Parkette,Fairhill Parkette,38.06053351,43.6845355,-79.82348395
5992,181770032,Creditview Sandalwood Park,Creditview Sandalwood Park,31.46000004,43.68426625,-79.83539021
5993,181777064,Francis H. Taylor Park,Francis H. Taylor Park,48.40000153,43.67044576,-79.82061892
5994,181787059,Unknown,1 Bromley Drive,12.30597194,43.22350275,-79.21011995
5995,181794509,Unknown,39 Melody Trail,9.430000305,43.22048294,-79.2216916
5996,181808145,Unknown,43 Stuart Avenue,53.25592795,43.17205083,-79.24601655
5997,181808772,Unknown,St. Denis Catholic Elementary School,80.18957146,43.17370852,-79.24845585
5998,181827980,Unknown,65 Hill Park Lane,42.56904047,43.18126152,-79.23517766
5999,181860272,Unknown,40 Fareham Crescent,42.44748829,43.74884734,-79.20194693
6000,181931181,Guildwood Park,Guildwood Park,34.01871491,43.75242982,-79.19655037
6001,181931451,Unknown,18 Wythenshawe Wood,35.63000107,43.75329102,-79.19427893
6002,181947827,Newhouse Park,Newhouse Park,15.76000023,43.74709244,-79.82462232
6003,182058662,Haskett Park,Haskett Park,58.9025109,44.05290136,-79.47101661
6004,182058663,Haskett Park,Haskett Park,49.30215427,44.05103813,-79.47282301
6005,182091551,Village Green,Village Green,65.18421219,43.470998,-80.54801755
6006,182097480,Unknown,Centre Street,6.316096826,42.57176399,-81.6824854
6007,182105935,Unknown,Jessie Street,9.505830262,42.60139271,-81.60110533
6008,182105950,Unknown,West Elgin,0.830548109,42.50617333,-81.61362733
6009,182262017,Unknown,6478 Weidman Line,1.947216901,42.8186858,-81.98401589
6010,182264158,Unknown,Brooke-Alvinston-Inwood Community Centre,3.942851154,42.82624497,-81.86526284
6011,182284829,Damatta Park,Damatta Park,45.47000122,43.67188391,-79.8117433
6012,182381398,Hedgeline Parkette,Hedgeline Parkette,38.71228964,43.68857875,-79.83072281
6013,182381411,Earl Cook Parkette,Earl Cook Parkette,33.49744268,43.69131112,-79.81864416
6014,182381418,Buick Park,Buick Park,33.37206268,43.69724542,-79.83604942
6015,182460938,Science Quad,Science Quad,99.09999847,43.47079273,-80.54214961
6016,182546480,Stratford Rotary Complex,Stratford Rotary Complex,14.26879885,43.38531974,-80.98435538
6017,182626407,Unknown,117 Mackay Crescent,49.26457623,43.47278632,-80.51330906
6018,182803535,Iron Block Park,Iron Block Park,25.55999947,43.72086947,-79.82387726
6019,182887967,Unknown,2162 Arbourview Drive,27.08298554,43.43433429,-79.75100259
6020,182889162,Unknown,2267 Glazebrook Circle,23.75863125,43.43469673,-79.7630303
6021,182947556,Unknown,39 Fernbrook Drive,7.90888697,44.49740334,-80.03741196
6022,182948469,Roseland Park Country Club,Roseland Park Country Club,29.55999947,43.33807341,-79.77853335
6023,183029347,Bayview Park,Bayview Park,16.52226059,44.75188918,-79.89789563
6024,183029350,Harbourside Park,Harbourside Park,23.3145953,44.75374652,-79.88569028
6025,183190288,Unknown,St. Dominic Catholic Elementary School,21.61505612,44.34195226,-78.75696182
6026,183228782,Unknown,524 Simcoe Street,13.07999992,42.95056481,-81.87892368
6027,183228831,Unknown,Centennial Avenue,9.831485893,42.95328434,-81.87443153
6028,183325420,Unknown,Chedoke Park,19.59000015,43.25051344,-79.90529813
6029,183363893,Unknown,Lake Simcoe Public School,15.44085436,44.19733304,-79.45657258
6030,183364303,Unknown,Mazo De La Roche Public School,41.22810315,44.06055371,-79.43901369
6031,183364788,Unknown,1681 Melwood Drive,0.551306057,42.88172614,-81.74874107
6032,183478402,Unknown,27788 Kerwood Road,2.779999971,42.947528,-81.74310596
6033,183498363,Unknown,Park Street,8.464651713,42.94094565,-81.62844077
6034,183498466,Unknown,269 Buchanan Street,23.44000053,42.95008026,-81.62821386
6035,183498473,Unknown,43 Thomas Street,44.95999908,42.95588238,-81.62493784
6036,183498523,Unknown,323 Victoria Road,24.59234357,42.9592204,-81.63051812
6037,183498531,Unknown,63 Brennan Drive,14.52999973,42.96622667,-81.6380939
6038,183498556,Saulsbury Park,Saulsbury Park,17.83837583,42.96233146,-81.63876672
6039,183499098,Moorland Park,Moorland Park,26.55999947,43.21186894,-79.95747315
6040,183513237,William Schwenger Park,William Schwenger Park,29.96505532,43.21201171,-79.91726012
6041,183514702,Unknown,45 Hickory Boulevard,14.49023621,42.95988219,-81.59980591
6042,183514775,Unknown,289 Frances Street,35.8232796,42.95087879,-81.61456952
6043,183522346,Unknown,4 Bellstone Lane,11.5869251,43.20101147,-79.92721162
6044,183589023,Unknown,Janet Lee Elementary School,62.13430305,43.19028263,-79.80655309
6045,183598248,Paramount Park,Paramount Park,11.26000023,43.20327078,-79.80016395
6046,183652856,Mount Brydges Lions Park,Mount Brydges Lions Park,5.685449018,42.91111352,-81.5032683
6047,183667620,Unknown,Hamilton Avenue,7.837155081,42.74795985,-81.71769859
6048,183667717,Unknown,15 Dugald Street,2.74000001,42.79551957,-81.64595834
6049,183679724,Unknown,346 Mill Street,38.07196701,43.4361164,-80.48263724
6050,183763495,Summit Park,Summit Park,37.36999893,43.17900608,-79.81587419
6051,183916014,Unknown,219 Duke Street West,86.01999664,43.45297787,-80.49520213
6052,183938723,Unknown,1014 Centennial Drive,16.33961902,44.26557212,-76.55955051
6053,184071014,Unknown,Peter Street,3.533003358,42.81622897,-81.54815706
6054,184071944,Unknown,116 Malton Drive,28.90973807,43.20225418,-79.90202119
6055,184073293,Gourley Park,Gourley Park,30.04621073,43.21837777,-79.89879264
6056,184098808,Hixon Road Park,Hixon Road Park,23.65999985,43.22359286,-79.79025133
6057,184299313,Unknown,3114 Sideroad 25,5.670000076,44.35786225,-79.55064916
6058,184300917,Hampton Park,Hampton Park,37.41927213,43.22322524,-79.83626876
6059,184454417,Albion Estates Park,Albion Estates Park,38.23241252,43.20084946,-79.79708527
6060,184509016,Unknown,21 Margaret Street,22.36000061,43.33750389,-79.89183308
6061,184606518,Unknown,Chippewa Ball Park,1.033463942,42.81114919,-81.43796964
6062,184694522,Unknown,19 Lowcrest Boulevard,36.58000183,43.76999811,-79.30893834
6063,185027546,Denlow Trail,Denlow Trail,19.26346268,43.4600455,-80.43024592
6064,185178688,Summit Park,Summit Park,14.62814705,44.00325335,-79.49040107
6065,185187075,Broughton West Park,Broughton West Park,12.66463128,43.18924936,-79.85727704
6066,185392111,Unknown,1824 Birchview Drive,20.03323048,43.9485529,-78.86844428
6067,185394980,Unknown,19 Sabrina Crescent,13.69316821,43.38870672,-80.44462864
6068,185395005,Wheatfield Park,Wheatfield Park,21.56612531,43.39175749,-80.44633399
6069,185509530,Unknown,Sylvia Street,17.40670376,43.48112519,-80.4643053
6070,185511332,Unknown,149 Bridge Street East,18.54278844,43.47765977,-80.46940979
6071,185570493,Unknown,187 MacNab Street North,62.97000122,43.26312633,-79.8683641
6072,185813232,Unknown,405 Oneida Road,2.849999905,42.83010397,-81.4120929
6073,185819220,Unknown,210 Oneida Road,2.06480193,42.83969664,-81.38108107
6074,185914131,Coronation Park,Coronation Park,79.43000031,43.63422447,-79.40583425
6075,186046886,Melody Park,Melody Park,70.82867332,43.73936538,-79.59525605
6076,186245234,Unknown,78 Peer Court,24.51428335,43.20893159,-79.95606731
6077,186398080,Shawinigan Park,Shawinigan Park,27.55668674,43.22231855,-79.92082734
6078,186703381,Bottomwood Park,Bottomwood Park,44.27000046,43.76325867,-79.71702529
6079,186703382,Bayridge Park,Bayridge Park,30.52000046,43.76770748,-79.7125226
6080,186703383,Evening Stars Park,Evening Stars Park,27.00134765,43.77026492,-79.71835532
6081,186791230,Unknown,641 Helen Street,17.44000053,42.9084631,-81.49528013
6082,186795596,Unknown,2632 Gideon Drive,5.048805382,42.91126208,-81.42210003
6083,186795743,Unknown,42 Mill Street,5.110000134,42.91315505,-81.42024783
6084,186843307,Weston Downs Park,Weston Downs Park,33.46992035,43.8120687,-79.55680441
6085,186844734,Unknown,33 Pleasant Avenue,28.02000046,43.43747404,-80.49904465
6086,186940163,Unknown,68 Donegal Drive,24.83641091,43.12870995,-80.29633336
6087,187059582,Unknown,209 Briarfield Court,21.64999962,43.44198028,-80.41739691
6088,187059932,Unknown,37 Briarfield Street,18.62349426,43.44058315,-80.41980682
6089,187089419,Unknown,102 King Street,45.34158201,43.70632322,-79.51626401
6090,187559469,Unknown,181 Queen Street,8.56000042,42.95684977,-81.43763083
6091,187705816,William Calbert Park,William Calbert Park,30.93000031,43.88703965,-79.23639577
6092,187705859,Unknown,22 Settlement Park Avenue,34.62423799,43.88628214,-79.23544586
6093,187716543,Unknown,50 Westbrook Drive,9.180000305,42.95734117,-81.40006742
6094,187718337,Cordingley Park,Cordingley Park,12.40008975,43.56359104,-79.77035422
6095,187864185,Unknown,906 Teston Road,28.01398352,43.8841136,-79.47220305
6096,187893489,Unknown,167 Milne Drive,12.30465803,43.40126299,-80.5455117
6097,187929396,Unknown,549 Paradise Crescent,18.61310421,43.45412866,-80.56694318
6098,187948270,Shirleys Bay,Shirleys Bay,2.199151553,45.36560317,-75.88251392
6099,187956624,SWP,SWP,40.06000137,43.43777711,-80.55907508
6100,187960233,Unknown,McLaren Arena,53.14637907,43.45485224,-80.51000555
6101,188003869,Creekside,Creekside,14.45250169,43.47466663,-80.5922401
6102,188004063,Birchmount Park,Birchmount Park,14.25,43.47488596,-80.59035408
6103,188157902,Schmidt Woods,Schmidt Woods,3.26000011,43.39053191,-80.68047332
6104,188158417,SWP,SWP,4.849999905,43.40793708,-80.54989705
6105,188281443,Wilmot Parkette,Wilmot Parkette,19.61000061,43.89883649,-79.2175453
6106,188282908,Unknown,32 Geary Avenue,37.60265082,43.6708906,-79.43131451
6107,188282929,Unknown,27 Acores Avenue,38.41999817,43.671443,-79.4282423
6108,188283835,City of Kitchener Greenway,City of Kitchener Greenway,22.06999969,43.38024334,-80.41841103
6109,188283836,City of Kitchener Greenway,City of Kitchener Greenway,22.06999969,43.3806077,-80.41710461
6110,188377007,Snider Parkette,Snider Parkette,36.15000153,43.71651997,-79.40097078
6111,188608153,Cashman Park,Cashman Park,33.18131243,43.65570207,-79.49375709
6112,188645499,Wilfred Murray Park,Wilfred Murray Park,9.943417231,45.51480429,-75.40237118
6113,188659578,Florizel Park,Florizel Park,14.96000004,45.31331674,-75.83678218
6114,188757669,Matilda Street Natural Playground,Matilda Street Natural Playground,36.56000137,43.26773859,-79.9641808
6115,188965300,Unknown,St'Patricks Elementary School,24.74719608,43.11577661,-80.75936563
6116,189005976,Luongo Park,Luongo Park,28.47717295,43.65150044,-79.80606265
6117,189011619,Unknown,St. Luke the Evangelist Catholic School,15.77798046,43.90208639,-78.96905632
6118,189083833,Unknown,8-12 Broadway Avenue,60.90000153,43.71012056,-79.3983399
6119,189163427,Lionel Britton Park,Lionel Britton Park,40.84999847,45.40343154,-75.68390189
6120,189314107,Unknown,645 Lakeridge Drive,36.34999847,45.4494046,-75.47591783
6121,189314111,Allegro Park,Allegro Park,30.36006362,45.44719875,-75.47660012
6122,189314118,Lakeridge Park,Lakeridge Park,30.03000069,45.4463052,-75.4739963
6123,189371974,Unknown,198 Long Drive,6.988543105,43.38177407,-80.9599746
6124,189781199,Northern Linear Park,Northern Linear Park,104.3799973,43.64179616,-79.39210142
6125,190105533,Unknown,Sunray Avenue,8.176133047,42.90760501,-81.28483905
6126,190105758,Unknown,Bethel Baptist Church,16.38031285,42.91465506,-81.29392699
6127,190297078,Unknown,5035 Oscar Peterson Boulevard,43.21998088,43.54844215,-79.72130823
6128,190297085,Cabano Hill Park,Cabano Hill Park,22.14784971,43.55235924,-79.72755968
6129,190346181,Unknown,Centre Island,8.726666662,43.62079464,-79.37868472
6130,190373878,McCarron Park,McCarron Park,17.63266125,43.54417563,-79.74220964
6131,190373888,Unknown,3818 Janice Drive,17.43452742,43.54443006,-79.73926932
6132,190374066,Unknown,3416 Trilogy Trail,18.10450366,43.5452514,-79.73439101
6133,190374067,Unknown,3255 Erin Centre Boulevard,21.82558333,43.54729132,-79.72987797
6134,190436094,Watersedge Park,Watersedge Park,11.79651811,43.50672821,-79.60255781
6135,190436096,Meadow Wood Park,Meadow Wood Park,12.0969714,43.50903994,-79.60708309
6136,190539217,Unknown,Borough Drive,82.31999969,43.77459958,-79.26194278
6137,190665677,Unknown,930 Wilton Grove Road,39.74687885,42.92816732,-81.20335732
6138,190808986,Unknown,3751 Brinwood Gate,21.41413507,43.55362703,-79.75131802
6139,190808987,Unknown,3853 Brinwood Gate,14.37476879,43.5516853,-79.75330965
6140,190849821,Unknown,3792 Arbourview Terrace,17.79999924,43.54947179,-79.74589143
6141,190849829,Unknown,3955 Regatta Court,14.79284978,43.54786219,-79.74759399
6142,190938638,Starling Park,Starling Park,43.43212257,43.83913224,-79.55581576
6143,190943024,Unknown,128 Mosaics Avenue,64.77999878,43.98323347,-79.46665615
6144,191019522,Unknown,77 First Avenue,15.67290781,45.26245188,-75.36051501
6145,191095474,Blackmere Parkette,Blackmere Parkette,42.38000107,43.66002612,-79.71598132
6146,191095954,Unknown,12 Windy Ridge Drive,37.40000153,43.73238119,-79.22239932
6147,191101673,Wesley Brooks Memorial Conservation Area,Wesley Brooks Memorial Conservation Area,47.19694451,44.04619739,-79.45741136
6148,191250533,Unknown,ICAN,28.67674045,46.48080506,-81.01639381
6149,191251292,Unknown,Louis St. Laurent,120.9000015,45.42112287,-75.70482165
6150,191251359,Unknown,282 Wellington Street,118.5795665,45.4206122,-75.70586715
6151,191326801,Unknown,2018 Lajoie Street,6.489999771,45.63801358,-74.89452739
6152,191413931,Delky Dozzi Park,Delky Dozzi Park,25.42975009,46.47987854,-81.02092373
6153,191428071,Unknown,23 Darlington Drive,32.86000061,43.63558308,-79.50742033
6154,191511191,Jane Forester Park,Jane Forester Park,8.794722738,44.15558602,-77.37620981
6155,191511235,Unknown,40 South John Street,23.0033425,44.15664176,-77.37669057
6156,191511236,Unknown,16 South George Street,21.56999969,44.15689606,-77.37549097
6157,191595431,Lakeshore Optimist Park,Lakeshore Optimist Park,9.299886495,42.29386895,-82.71585791
6158,191600842,Unknown,506 Lakeview Drive,16.88047921,42.29639381,-82.70526295
6159,191631545,Miles Park,Miles Park,26.06713359,43.86098794,-79.00714032
6160,191858849,Unknown,60 Ivy Crescent,19.5531114,43.97810609,-79.23533407
6161,192101939,Alvin Heights Park,Alvin Heights Park,29.39999962,45.4513464,-75.65087819
6162,192139798,Grammercy Park,Grammercy Park,40.04999924,45.36590811,-75.7373083
6163,192139866,Celebration Park,Celebration Park,49.36281724,45.36784836,-75.73493752
6164,192139878,Madison Park,Madison Park,35.39060457,45.36963411,-75.73777275
6165,192369424,Unknown,Foxhollow Drive,3.296006395,42.97258068,-81.02967292
6166,192383243,Unknown,88 Howard Road,41.61278009,44.06838262,-79.43851567
6167,192383294,Unknown,24 Howard Road,41.36000061,44.06488691,-79.43761672
6168,192383564,Unknown,658 Irwin Crescent,46.63699746,44.06396355,-79.45278887
6169,192574725,Unknown,3 Hanover Road,88.95999908,43.73791525,-79.46702615
6170,192704875,Unknown,Valleyview Crescent,2.194945103,42.98266199,-81.03199582
6171,192704884,Unknown,4474 Hamilton Road,5.768708828,42.98376289,-81.04182426
6172,192806249,Parc Cyr-de-Lasalle Park,Parc Cyr-de-Lasalle Park,18.54624929,45.61166531,-74.60039634
6173,192806314,Parc Memorial Park,Parc Memorial Park,29.57113484,45.60707004,-74.60116619
6174,192806327,Confederation Park,Confederation Park,16.9198161,45.61446852,-74.6011189
6175,192806403,Cadieux Park,Cadieux Park,31.47992005,45.60754444,-74.62409109
6176,192808272,Parc Nelson,Parc Nelson,41.55404315,45.6067475,-74.60896052
6177,192887205,Pine Ridge Park,Pine Ridge Park,27.60165583,43.51129227,-80.19452737
6178,192887620,Unknown,22 Spencer Crescent,29.31387499,43.50731235,-80.19316721
6179,192993131,Unknown,48 Moxley Private,19.87178938,45.3683535,-75.61389691
6180,192993176,Dossetter Park,Dossetter Park,25.37000084,45.36916606,-75.61235655
6181,193049527,Unknown,43 Depper Place,29.47141862,45.36603812,-75.62145201
6182,193049528,Winterwood Park,Winterwood Park,28.48421264,45.36837438,-75.62783758
6183,193049529,Conroy Park,Conroy Park,29.38496196,45.36745731,-75.6196009
6184,193049544,Reston Park,Reston Park,28.66196826,45.36497751,-75.62486877
6185,193049546,Unknown,20 Sturbridge Private,29.86000061,45.36562414,-75.62923344
6186,193049567,Bruff Park,Bruff Park,28.42742057,45.36289436,-75.63126069
6187,193049635,Karsh Park,Karsh Park,42.86047171,45.37401799,-75.61265465
6188,193164112,Unknown,St. Elizabeth Seton Catholic Elementary School,31.07042639,44.07591318,-79.43929557
6189,193166712,Unknown,149 Bethany Leigh Drive,57.20108309,43.81295853,-79.26021406
6190,194043351,Lakeview Avenue Parkette,Lakeview Avenue Parkette,46.11017226,43.64959345,-79.42290614
6191,194345208,Unknown,Homewood Avenue,35.74325259,44.60206069,-79.44096956
6192,194345824,Unknown,99 Walker Avenue,22.96075986,44.59198101,-79.43728604
6193,194430225,Clayt French Park,Clayt French Park,18.68761925,44.60797546,-79.46079229
6194,194961853,Franklin Charmichael Park,Franklin Charmichael Park,31.10000038,44.61559568,-79.43715219
6195,194963583,Unknown,30 Brant Street West,47.29000092,44.61245801,-79.42556995
6196,195058066,Lee Center Park,Lee Center Park,95.51243873,43.78100141,-79.24657233
6197,195160949,Highland Courts Park,Highland Courts Park,37.10703875,43.44039713,-80.49266874
6198,195374551,Unknown,Pembroke War monument,43.22798209,45.826901,-77.11121477
6199,195375984,Unknown,Alexander Street,22.87296066,45.82725393,-77.11968728
6200,195419707,Unknown,Bayshore Drive,1.061437184,44.55458721,-79.28545188
6201,195437823,Unknown,64 Queen Street North,15.30648164,45.14168227,-76.14028427
6202,195441591,Unknown,176 Miguel Street,19.68000031,45.13663187,-76.13366425
6203,195441989,Unknown,Carambeck Community Center,10.37646699,45.14526456,-76.1512378
6204,195441993,Unknown,145 William Street,12.85999966,45.14433296,-76.14440416
6205,195488865,Unknown,100 Deacon Street,23.99546725,45.81479323,-77.11072515
6206,195600999,Unknown,5243 Elgin Road,0.950141121,42.9153953,-81.00485111
6207,195601036,Unknown,Canterbury Place,3.37228433,42.87940676,-81.08261573
6208,195669648,Lee Park,Lee Park,25.16762433,46.29915314,-79.45793534
6209,195680970,Unknown,43 Hewitt Street,41.05275682,43.91483876,-80.10076901
6210,195836452,Unknown,41 Overland Drive,49.31330621,43.4279296,-80.46935864
6211,195836455,Unknown,48 Overland Drive,49.95536623,43.42970964,-80.47021554
6212,196175619,Unknown,60 Stanley Street,18.78842219,42.77506267,-81.20600514
6213,196229842,Bramalea Limited Community Park,Bramalea Limited Community Park,36.64589506,43.71938657,-79.75345952
6214,196885739,Sherwood Park,Sherwood Park,18.37201229,42.96516411,-82.35594349
6215,196922003,Paul Blundy Park,Paul Blundy Park,40.81999969,42.97320706,-82.40830826
6216,196943081,Bayshore Park,Bayshore Park,34.85942197,42.97766331,-82.40682159
6217,197049757,Unknown,10 South Edgeware Road,5.776605192,42.79475462,-81.18730047
6218,197049976,Unknown,Hydro Road,4.749659082,42.78988009,-81.20078064
6219,197049987,Unknown,1 Independent Street,15.61506063,42.7846672,-81.19916229
6220,197050076,Unknown,Talbotville Gore Road,5.646398107,42.79898917,-81.24860493
6221,197215755,Unknown,Locke's Public School,7.904241341,42.79471658,-81.18143714
6222,197215765,Unknown,29 Confederation Drive,16.46999931,42.79518816,-81.16978632
6223,197216081,Unknown,Dalewood Road,1.977939871,42.80149705,-81.17861819
6224,197216185,Unknown,40 Locke Avenue,9.090000153,42.79559449,-81.17391799
6225,197249496,Wiltshire Park,Wiltshire Park,16.24958683,42.99147715,-82.35959735
6226,197261582,Sherwood Park,Sherwood Park,16.34511832,42.96430979,-82.35141531
6227,197418127,Unknown,67 Mandeville Road,22.76365465,42.76084255,-81.18214841
6228,197419099,Applewood Park,Applewood Park,26.64999962,42.75828738,-81.16105056
