178,3994365,Diamond 2,26.96999931,-80.29464448,43.38837968
179,3994377,Unknown,25.01772171,-80.293203,43.38849465
180,4019644,Unknown,59.70999908,-80.31737104,43.3858622
181,4063882,Unknown,31.00714492,-75.67009727,45.40191081
182,4075937,Weaver Park,26.37999916,-80.3156955,43.41955925
183,4083175,Woodland Park,25.45958765,-80.30622298,43.42876156
184,4083176,Forbes Park,28.95279349,-80.30749291,43.43096603
185,4300643,Christie Pits Park,45.05649292,-79.42085321,43.66468
186,4321327,Queen's Park (North),88.57943121,-79.39235971,43.66462867
187,4322067,Sandy Hill Park,56.53204894,-75.67720425,45.42225225
188,4879636,Garrigan Park,19.67379172,-76.5190045,44.22329048
189,4879645,Churchill Park,20.79999924,-76.50791789,44.23318377
190,4879650,Memorial Centre,25.29960557,-76.50007285,44.23996879
191,4879664,City Park,34.6669896,-76.48886943,44.22545753
192,4916826,Oakridge Park,18.05073254,-76.51188701,44.22763502
193,4917128,Compton Park,21.45562007,-76.51080846,44.23468811
194,4986590,Max Jackson Memorial Park,21.37000084,-76.50326267,44.25099703
195,4986744,Ronald Lavallee Memorial Kiwanis Park,17.81999969,-76.50035834,44.2460581
196,4986752,Third Avenue Park,21.80111739,-76.50536573,44.24518458
197,5001616,Burnett Park,26.42198123,-75.76002667,45.27744601
198,5001721,Weybridge Park,23.67063699,-75.76942772,45.26998461
199,5001750,Redpine Park,21.39455562,-75.7218635,45.34942098
200,5001763,Borden Farm Park,31.64275487,-75.72184751,45.34713805
201,5003644,Raoul Wallenberg Park,21.72449367,-75.71332929,45.35084582
202,5004668,Gilbey Park,59.00866686,-75.73290614,45.3592992
203,5004823,Nepean Creek Park,27.27333323,-75.71191457,45.34720706
204,5041632,Victoria Park,31.01951537,-76.49878383,44.23351914
205,5045515,Lawrence Park,5.190000057,-76.61762043,44.24464431
206,5045516,Highgate Park,7.619999886,-76.60715845,44.24869025
207,5045518,Comrade W. C. Warnica Memorial Park,8.010000229,-76.60350867,44.24438434
208,5048962,Centennial Park,6.059999943,-76.63688343,44.22491072
209,5048970,Eastside Park,5.559999943,-76.63261881,44.22600576
210,5048977,Unknown,5.5776921,-76.63993693,44.2268369
211,5050239,Jorene Park,3.622209002,-76.57382641,44.21303035
212,5050241,Unknown,4.889999866,-76.58360574,44.22011967
213,5050243,Unknown,8.760000229,-76.58280657,44.22875081
214,5050244,Unknown,9.529999733,-76.57828412,44.22895664
215,5050274,Trillium Park,17.9872528,-76.55092862,44.252066
216,5052866,Unknown,2.257720776,-76.5011867,44.31822382
217,5059123,Somerset Park,17.98895695,-76.57711251,44.25064187
218,5059185,Ashton Park,16.97437812,-76.5810489,44.24548771
219,5059191,Unknown,12.95431098,-76.58607265,44.24315592
220,5059194,Unknown,13.14241248,-76.58503046,44.24415787
221,5059218,Bexleygate Park,26.66393767,-76.56150727,44.25322334
222,5062595,Bayridge Park,15.89612247,-76.59182513,44.24789103
223,5078499,Cataraqui Woods Park,17.40212163,-76.57963748,44.26419516
224,5085062,Hardy Park,31.17402657,-75.68503228,44.58619924
225,5106925,McCollough Park,23.4238839,-76.53063599,44.23663156
226,5106927,Boucher Park,47.43999863,-76.48265212,44.22968879
227,5109460,Unknown,10.44344274,-76.45581718,44.26029302
228,5109461,Richdale Park,10.35000038,-76.45415048,44.25849024
229,5109462,Unknown,7.610000134,-76.45009774,44.25937576
230,5109487,Unknown,12.21015646,-76.45429603,44.26472383
231,5109501,Greenwood Park,14.54103564,-76.44832445,44.26637253
232,5198367,Ben Franklin Park East,17.36162273,-75.76971169,45.32465136
233,5198368,Ben Franklin Park West,30.67648109,-75.77427027,45.32391596
234,5198418,Arlington Woods Park,15.06919302,-75.78612397,45.32202502
235,5198428,Bateman Park,27.85028546,-75.77393694,45.32764345
236,5208796,Pinecrest Recreation Complex and Park,29.7577665,-75.77461785,45.34991062
237,5219383,Unknown,8.5,-76.45321415,44.2348401
238,5219388,Unknown,19.58011956,-76.45212056,44.23609187
239,5219390,Unknown,17.52000046,-76.44220429,44.23769091
240,5231447,Dominion Arboretum,20.27499962,-75.70479967,45.39094088
241,5234560,The Triangle,21.61000061,-76.51892908,44.22134215
242,5368301,Garden Walk Park,12.22941855,-76.59690259,44.25465094
243,5368317,Dunham Park,8.551622983,-76.60283617,44.25527268
244,5368322,Unknown,16.29000092,-76.58785309,44.24876834
245,5368341,Bridlepath Park,12.48999977,-76.59075502,44.25372583
246,5368504,Confederation Park,46.09999847,-76.47965632,44.22950554
247,5562008,Curran Hall Ravine,29.87899078,-79.21179668,43.76641032
248,5565425,Wanita Park,19.56620826,-79.1548003,43.7772935
249,5565532,Guild Park and Gardens,19.75333373,-79.19203137,43.74610926
250,5686871,Grange Park,83.02544292,-79.39218104,43.65240825
251,5799159,Unknown,32.20999908,-79.29622043,43.73905528
252,5907167,Mulligan Park,24.1690362,-75.7360417,45.29199264
253,5907291,Wexford Park,43.15457415,-79.29670075,43.73423999
254,5907299,Totteridge Park,22.25,-75.73648247,45.28244218
255,5907362,Finchley Park,21.39999962,-75.72990747,45.2785292
256,5907377,Tierney Park,36.4540754,-75.72332579,45.27634005
257,5908291,Edge Park,79.10640424,-79.29765528,43.7173663
258,5941201,Trinity Bellwoods Park,56.49999809,-79.41431446,43.64780495
259,5941460,Fred Hamilton Playground,47.36880344,-79.42024049,43.65297682
260,6694662,St. Patrick's Square,88.86000061,-79.3906552,43.65069881
261,7769118,Forestry Island,9.367670725,-79.37868211,43.61819366
262,7769119,Unknown,8.290183266,-79.38570108,43.61538263
263,7769123,Unknown,8.483931214,-79.3745285,43.62254014
264,7769124,Unknown,7.05938579,-79.36415949,43.62411551
265,7769131,Unknown,6.838412571,-79.36551316,43.62243198
266,7769132,Unknown,6.680019189,-79.36559507,43.62329244
267,7769139,Centre Island Park,9.076666514,-79.37800183,43.62163842
268,7769140,Unknown,8.225017938,-79.37301188,43.61936349
269,7829865,Leslie Park,21.78057584,-75.78808685,45.33465425
270,7829959,Craig Henry Park,23.22773497,-75.77716997,45.33379973
271,7913126,Jean Sibelius Square,51.13999939,-79.40879423,43.67143981
272,7969155,Clarence Square,100.8351618,-79.39366647,43.64414064
273,8008958,Aura Lee Playing Field,60.40999985,-79.40446756,43.66541965
274,8043787,Bruce Pit,15.68999998,-75.79885946,45.32353835
275,8095895,Queen's Park (South),77.94000244,-79.39101943,43.66132716
276,8103403,Gwendolyn MacEwen Park,55.61305503,-79.4062565,43.66869895
277,8103407,St. Alban's Square,54.52591169,-79.41047271,43.66855191
278,8111517,Vermont Square Park,53.1852221,-79.41531424,43.67049272
279,8117860,Sir Wilfrid Laurier Park,59.15000153,-75.678869,45.4276575
280,8119654,Jesse Ketchum Park,102.5999985,-79.39188858,43.6723932
281,8119664,Paul Martel Park,60.40999985,-79.40321329,43.6675484
282,8162630,Highland Creek Ravine,25.78500004,-79.15715495,43.77346307
283,8603882,Clarke Fields Park,23.89613857,-75.76986659,45.26139259
284,9153060,Dovercourt Park,36.33286351,-79.43350708,43.66517931
285,9153079,Unknown,43.00999832,-79.43034794,43.66155085
286,10159308,Waterdown Memorial Park,37.59720312,-79.9015607,43.33661289
287,10160062,Sealy Park,26.65252756,-79.88959941,43.33100309
288,10215179,Gatesbury Park,20.42185627,-79.88698588,43.34244354
289,10376383,Central Park,59.01578596,-79.87312575,43.26357518
290,10376678,Victoria Park,43.61914621,-79.88366089,43.26283504
291,10376982,Gage Park,38.14065896,-79.82854776,43.24137266
292,10427335,Eastwood Park,30.41220669,-79.85539707,43.27271299
293,10580783,Inverness Park,18.8840851,-75.72228335,45.35891427
294,10616030,Clarke Memorial Centre,39.20113733,-75.68269881,45.38387985
295,10616385,Gore Park,112.5299988,-79.86730532,43.2559599
296,10616390,Gore Park,105.7476396,-79.8685381,43.25630737
297,10656366,Shamrock Park,68.57310799,-79.86394758,43.25089361
298,10656374,Shamrock Park,72.4412975,-79.86455957,43.25033299
299,10742344,Wenderly Park,74.69173264,-79.44649547,43.71165538
300,10742350,Nicol MacNicol Parkette,44.38000107,-79.43286201,43.70409439
301,10905332,Unknown,14.40830177,-76.49374971,44.22233153
302,11995216,Megan Road Park,35.06344919,-79.17333195,43.77426722
303,13408972,Unknown,9.657944653,-76.59663472,44.23560787
304,13719670,Unknown,8.651801978,-76.60150109,44.24552508
305,13719682,Hillview Park,8.760000229,-76.59920573,44.24597514
306,13719878,Unknown,27.88749906,-76.57230158,44.23207864
307,13728617,Lafleur Park,25.92348391,-76.52410135,44.23913845
308,13728831,Unknown,20.61264663,-76.52677687,44.25130431
309,13728961,Bill Hackett Park,15.1494242,-76.52894525,44.25778531
310,13729024,Unknown,16.72827569,-76.52477068,44.25637129
311,13733736,Lake Ontario Park,23.4529946,-76.53125831,44.21758619
312,13799366,June Rowlands Park,42.77959142,-79.38853294,43.70070513
313,13812833,David A. Balfour Park,33.27319665,-79.38709877,43.68649076
314,13859160,Unknown,48.28944425,-79.4352096,43.79141596
315,13867012,Margaret Fairley Park,60.02130597,-79.40560058,43.66031023
316,14087716,Crerar Park,5.539999962,-76.56747155,44.21316398
317,14087862,Keyes Park,4.291022758,-76.56473723,44.21040697
318,14087971,Unknown,12.83470496,-76.51121334,44.21874401
319,14088204,Unknown,24.62999916,-76.49685518,44.24228095
320,14088600,Unknown,30.75,-76.50429617,44.25386916
321,14088976,Unknown,33.17570579,-76.49777022,44.25674068
322,14089041,Ken Matthews Park,32.65000153,-76.49998458,44.25677113
323,14089537,Unknown,16.09731327,-76.48414407,44.26415842
324,14090349,Everitt Park,3.619999886,-76.57631411,44.21216785
325,14161609,Meadowbrook Park,11.31997475,-76.54416717,44.24681777
326,14274534,Charlottetown Park,30.7859832,-79.14037754,43.78116981
327,14344414,High Park,23.66500015,-79.46335487,43.64604946
328,14345393,Riverdale Park East,47.31536881,-79.35582797,43.67005577
329,14605096,St. Margaret's Parkette,81.36000061,-79.19252067,43.76747367
330,14607275,Unknown,75.99000168,-79.22808611,43.75392238
331,14632720,Huron & Washington Parkette,76.15000153,-79.40141913,43.66605827
332,14772881,Iroquois Park,33.18876058,-79.77289371,43.35871962
333,14774479,Unknown,47.51496854,-79.81581271,43.32852412
334,14801014,Ramsden Park,66.45941051,-79.3931266,43.67638337
335,14801668,Unknown,33.89472073,-79.45988539,43.79017897
336,14804065,Unknown,88.05766409,-79.50191806,43.77340919
337,14824338,Montgomery Park,41.63539055,-79.80342707,43.23690553
338,15238647,Longmoor Park,37.67743537,-79.75853886,43.36836232
339,15242449,Unknown,49.4236438,-79.75651951,43.37330729
340,15395502,Unknown,63.09561632,-79.52468288,43.76462952
341,15395961,Unknown,65.55843604,-79.52577462,43.77009794
342,15703371,Dufferin Grove Park,50.80168767,-79.432493,43.65630741
343,15707311,Cedarvale Park,40.61499977,-79.42534857,43.69106129
344,15707476,Nordheimer Ravine,47.95551857,-79.41271448,43.68291718
345,15803457,Lisgar Park,85.95999908,-79.42373094,43.64243968
346,15804193,Marian Engel Park,40.88999939,-79.42409514,43.67376473
347,15804201,Hillcrest Park,40.88999939,-79.42448542,43.67598331
348,16240747,Glebe Memorial Park,49.81000137,-75.69910336,45.40475123
349,17488186,Point Saint Mark Park,14.47999954,-76.4624505,44.25516588
350,17494158,Grenadier Park,13.46839461,-76.45736744,44.2547689
351,17495643,Lilla Burke Park,6.415948709,-76.46733334,44.25574195
352,18831418,Optimist Park,20.15966935,-76.48523568,44.24360808
353,18961146,Parkview Park,31.81632331,-79.39370573,43.77488067
354,18963861,Willowdale Park,60.00999832,-79.40770057,43.76610919
355,19122339,Sheppard East Park,54.34704854,-79.39602088,43.76334101
356,19122346,Glendora Park,55.65982936,-79.3996032,43.76143457
357,19128153,Unknown,20.12851463,-76.44106934,44.23977219
358,19129292,Unknown,20.38056565,-76.49020882,44.26656169
359,19854532,Roxton Road Parkette,47.22999954,-79.41960696,43.65069437
360,19881730,Sorauren Park,51.95794163,-79.44333735,43.64867942
